datetime,SP15,NonSpin,RegDown,RegUp,Spin,expected_price,expected_upper,expected_lower,anomaly,is_genuine,anomaly_adjusted,gradcam,volatility
2024-11-25 02:00:00,57.53204333333333,0.5,6.5,1.8528899999999997,1.3528899999999997,80.63995,147.53146,13.748451,0.015298917449132511,0.4067243421783735,0.015298917449132511,0.0,14.755613994015713
2024-11-25 03:00:00,55.8536,0.5,6.04,1.87,0.5,64.557304,131.4488,-2.334198,0.013866912132435193,0.3941662568306378,0.013866912132435193,0.0,15.066967692523066
2024-11-25 04:00:00,55.62588333333334,0.5,2.10787,1.56275,1.0008400000000002,60.470406,127.36191,-6.421097,0.013188663561820628,0.40911992558271876,0.013188663561820628,0.0,15.364365833211075
2024-11-25 05:00:00,55.24028666666667,0.5,2.22,1.99878,0.5,65.50171,132.39322,-1.3897934,0.013103929642322544,0.40773326715318386,0.013103929642322544,0.0,15.634635096648639
2024-11-25 06:00:00,53.44308,2.75,2.28,2.82,2.75,55.362747,122.25425,-11.528755,0.013195580882353801,0.3932928639095064,0.013195580882353801,0.0,15.843341839731442
2024-11-25 07:00:00,49.746136666666665,1.0,2.52,5.34,1.0,51.069775,117.96127,-15.821728,0.006087763546056158,0.3732088868680966,0.006087763546056158,0.0,15.939283838001423
2024-11-25 08:00:00,46.837606666666666,0.5,2.92705,0.57792,0.5,52.10792,118.99942,-14.783581,0.00518390762042567,0.38026911546511066,0.00518390762042567,0.0,15.957055081605189
2024-11-25 09:00:00,46.73959,0.5,3.5,0.8562600000000001,0.5,48.183235,115.07474,-18.708267,0.0055424629420540595,0.408466787983928,0.0055424629420540595,0.0,15.99484422236509
2024-11-25 10:00:00,46.20587666666666,0.5,3.67616,0.5,0.5,48.915718,115.80722,-17.975784,0.006441854611530544,0.4039343451579257,0.006441854611530544,0.0,16.056274975944245
2024-11-25 11:00:00,46.68697,0.5,3.24,1.0,0.5,42.71483,109.60633,-24.176674,0.006414507075502762,0.4045943294026039,0.006414507075502762,0.0,16.123524553433494
2024-11-25 12:00:00,47.24274666666667,0.5,3.5,1.8928199999999997,0.5,52.83436,119.72586,-14.057144,0.006363302685495881,0.4040490220964408,0.006363302685495881,0.0,16.194968145107122
2024-11-25 13:00:00,52.952200000000005,0.5,4.0,1.43753,0.5,57.471626,124.36313,-9.419876,0.011160555678329763,0.35334320148458387,0.011160555678329763,0.0,16.36034254854029
2024-11-25 14:00:00,56.53746,0.5,5.70634,1.45946,0.5,52.913456,119.80496,-13.978046,0.045653162862672035,0.5092800049625079,0.045653162862672035,0.0,16.655109712240282
2024-11-25 15:00:00,53.37900666666667,0.5,4.21925,1.32947,0.65,44.10986,111.00136,-22.781643,0.039440655626033286,0.5132596966541332,0.039440655626033286,0.0,16.796707403456534
2024-11-25 16:00:00,46.64647,1.58,4.42156,6.39968,1.58,31.648716,98.54022,-35.242786,0.0063557330285343525,0.4757088416473816,0.0063557330285343525,0.0,16.189516319406327
2024-11-25 17:00:00,45.80515666666667,1.26797,3.93374,1.3753400000000002,1.26797,28.899508,95.79101,-37.991997,0.017913583761540196,0.5345295009586869,0.017913583761540196,0.0,15.256974944772132
2024-11-25 18:00:00,44.355176666666665,1.31,3.98133,1.40593,1.31,20.78985,87.68135,-46.101654,0.015155186542595355,0.527235615723255,0.015155186542595355,0.0,14.100279017443404
2024-11-25 19:00:00,44.37506666666667,0.75,4.01002,1.44113,0.75,22.325735,89.21724,-44.565765,0.01588479160223939,0.5408686718031928,0.01588479160223939,0.0,12.733384645205705
2024-11-25 20:00:00,45.32965333333334,0.75,4.08498,0.75,0.75,24.232143,91.12364,-42.65936,0.003569161328296722,0.39750989308463863,0.003569161328296722,0.0,10.84333511023822
2024-11-25 21:00:00,44.46619333333334,0.75,4.20565,1.44316,0.75,30.570505,97.462006,-36.321,0.004250931962972212,0.3974849562983053,0.004250931962972212,0.0,8.466049489991006
2024-11-25 22:00:00,47.088860000000004,1.29,5.5184299999999995,2.02602,1.29,28.694262,95.58576,-38.197243,0.00572616019525555,0.3795455589057758,0.00572616019525555,0.0,5.120407093386467
2024-11-25 23:00:00,64.3485,2.06,7.0,2.06,2.06,39.442398,106.3339,-27.449104,0.026580809685571475,0.23489105507723726,0.026580809685571475,0.0,5.595140094784814
2024-11-26 00:00:00,69.18520666666666,0.75,5.78,4.214,0.75,55.084713,121.97621,-11.806789,0.03075311654045329,0.36195007773689136,0.03075311654045329,0.0,6.6667537202716325
2024-11-26 01:00:00,69.30671,1.0,7.0,2.8370200000000003,2.33702,71.77569,138.66719,4.884186,0.03145074669398397,0.41026175821619243,0.03145074669398397,0.0,7.501738463104128
2024-11-26 02:00:00,67.80079666666667,1.0,7.0,2.01,1.0,77.59726,144.48877,10.705757,0.02834589804047286,0.39661538430561394,0.02834589804047286,0.0,8.107016306941723
2024-11-26 03:00:00,67.28437333333333,0.64937,3.0446900000000006,1.79937,0.64937,68.30884,135.20035,1.4173355,0.02649596070868843,0.4072666030031412,0.02649596070868843,0.0,8.64293173940182
2024-11-26 04:00:00,66.85628666666666,0.5,2.23,1.95915,0.5,67.79264,134.68414,0.9011383,0.027045606396342705,0.40881739363784986,0.027045606396342705,0.0,9.09605518557332
2024-11-26 05:00:00,65.31357,1.0,2.4799999999999995,1.99878,1.0,61.69588,128.58739,-5.1956215,0.027903744714538214,0.3979043340272851,0.027903744714538214,0.0,9.418846961083526
2024-11-26 06:00:00,58.593363333333336,2.75,2.14,2.75,2.75,51.368587,118.260086,-15.522915,0.016614325485593436,0.34458822759881785,0.016614325485593436,0.0,9.472118367363054
2024-11-26 07:00:00,52.469609999999996,3.9280899999999996,2.77,7.92809,3.9280899999999996,51.685745,118.57725,-15.205757,0.010976660498816166,0.34942936496004645,0.010976660498816166,0.0,9.436707533119726
2024-11-26 08:00:00,48.012496666666664,0.5,3.53844,0.5274,0.5274,48.12368,115.01518,-18.767822,0.007194706150235238,0.36517390855393017,0.007194706150235238,0.0,9.400959898122045
2024-11-26 09:00:00,45.33535666666666,0.5,3.23,0.6927099999999999,0.6927099999999999,40.911373,107.80287,-25.98013,0.003499067906905999,0.3823961528742385,0.003499067906905999,0.0,9.452605452708921
2024-11-26 10:00:00,44.87063333333333,0.5,2.5,1.0,0.5,45.16946,112.06096,-21.722042,0.004201360332250969,0.4045841116607187,0.004201360332250969,0.0,9.504154427355898
2024-11-26 11:00:00,45.21094,0.5,2.85,1.8725499999999997,0.5,51.289715,118.18121,-15.601788,0.0029237727882853778,0.40584618378217385,0.0029237727882853778,0.0,9.5576648428846
2024-11-26 12:00:00,45.47905333333333,0.5,3.0,0.58386,0.58386,46.32712,113.21863,-20.56438,0.005134281191866492,0.40663774760076205,0.005134281191866492,0.0,9.617391690685043
2024-11-26 13:00:00,51.05114666666666,0.5,3.7653,1.36,0.5,56.75298,123.644485,-10.138523,0.009319628261132468,0.3543680779171896,0.009319628261132468,0.0,9.632424022322569
2024-11-26 14:00:00,54.42975666666666,0.5,5.01,2.13743,0.56743,61.150547,128.04205,-5.7409554,0.04609346189799919,0.5110146451377723,0.04609346189799919,0.0,9.615141539545679
2024-11-26 15:00:00,52.65408333333334,0.5,5.0,1.76,0.5,42.103058,108.99456,-24.788445,0.033780369930265855,0.527205232793745,0.033780369930265855,0.0,9.617085446847813
2024-11-26 16:00:00,48.0394,1.51,5.0,5.01,1.51,33.99617,100.88767,-32.895332,0.007402220469308664,0.4976283301177432,0.007402220469308664,0.0,9.577452609333722
2024-11-26 17:00:00,47.16451333333333,1.72,5.01,1.84066,1.72,27.811905,94.70341,-39.079597,0.01841165338767212,0.5350674536880735,0.01841165338767212,0.0,9.532942397850189
2024-11-26 18:00:00,45.28525,1.5,5.01,5.73,1.5,22.972244,89.86375,-43.91926,0.010543146202943934,0.5241586530953464,0.010543146202943934,0.0,9.495078655554515
2024-11-26 19:00:00,42.914860000000004,0.45,5.01,4.33566,0.45,20.467207,87.35871,-46.424294,0.010701037306155663,0.5182635542701441,0.010701037306155663,0.0,9.562190005472528
