datetime,SP15,NonSpin,RegDown,RegUp,Spin,expected_price,expected_upper,expected_lower,anomaly,is_genuine,anomaly_adjusted,gradcam,volatility
2025-12-03 19:00:00,44.96597,0.94076,4.29,0.94076,0.94076,23.040659,92.02493,-45.94362,0.010315132306322685,0.5324703658089138,0.010315132306322685,0.0,7.428924609816089
2025-12-03 20:00:00,43.24311333333333,0.41,4.34,2.12,0.41,16.354399,85.33868,-52.629875,0.004505617467086677,0.39063240270010036,0.004505617467086677,0.0,7.23300674751133
2025-12-03 21:00:00,39.50378,0.41,5.69366,2.65,0.41,21.679352,90.66363,-47.304924,0.0035661652421269587,0.36858217237040325,0.0035661652421269587,0.0,7.101621140308946
2025-12-03 22:00:00,42.97608333333333,0.5,7.0,3.67,0.5,36.40705,105.39133,-32.577225,0.0035345347547922515,0.3714480875063028,0.0035345347547922515,0.0,6.986456051475498
2025-12-03 23:00:00,56.04296333333334,0.5,5.07,0.73,0.5,41.34247,110.326744,-27.641808,0.013139252167739134,0.27595466971024185,0.013139252167739134,0.0,6.990537348909191
2025-12-04 00:00:00,59.86617666666666,1.5,6.080650000000001,1.93532,1.5,53.54848,122.53276,-15.435795,0.019569613711437516,0.3712200259066436,0.019569613711437516,0.0,6.969696728444539
2025-12-04 01:00:00,58.826096666666665,1.7349000000000003,5.37235,1.7449000000000001,1.7349000000000003,81.68862,150.6729,12.704346,0.016918733849076644,0.3994858904460537,0.016918733849076644,0.0,6.910975813283288
2025-12-04 02:00:00,60.88385333333333,1.7192599999999996,2.8343000000000003,1.80926,1.7192599999999996,96.06829,165.05257,27.084015,0.05700717847100352,0.5230571990902391,0.05700717847100352,0.0,6.930913731608018
2025-12-04 03:00:00,59.745290000000004,0.87265,1.0,1.43265,0.87265,76.380585,145.36487,7.396309,0.052347627771474184,0.5325166587430185,0.052347627771474184,0.0,6.931130558082034
2025-12-04 04:00:00,59.75665333333333,0.8551800000000002,4.01,2.7000000000000006,0.8551800000000002,68.5478,137.53207,-0.43647766,0.05212466177097956,0.5443620038228583,0.05212466177097956,0.0,6.943220794510846
2025-12-04 05:00:00,58.930033333333334,0.56,3.55527,2.05,0.56,58.578545,127.56282,-10.405731,0.045991032593028905,0.5361598575979603,0.045991032593028905,0.0,6.923789793110195
2025-12-04 06:00:00,59.053356666666666,1.5,4.54,2.0,1.5,62.73483,131.7191,-6.249447,0.05172411798063428,0.5436231167707681,0.05172411798063428,0.0,6.950967522408881
2025-12-04 07:00:00,57.765809999999995,1.0,5.5,2.60028,1.0,55.013187,123.99747,-13.971088,0.043684717945412115,0.5315473322357974,0.043684717945412115,0.0,7.001029802668156
2025-12-04 08:00:00,54.37859,1.05017,4.61637,1.7115999999999998,1.05017,57.182423,126.1667,-11.801853,0.015808243671175993,0.37588701469713515,0.015808243671175993,0.0,7.001325244590521
2025-12-04 09:00:00,50.95875,0.56,4.01,1.82859,0.56,53.692318,122.67659,-15.291958,0.008277097601774914,0.37471907515976044,0.008277097601774914,0.0,7.017277162758318
2025-12-04 10:00:00,50.17632,0.6999999999999998,4.01,0.82,0.6999999999999998,52.775124,121.7594,-16.209152,0.006755912106320501,0.40176353228695927,0.006755912106320501,0.0,7.039063298366077
2025-12-04 11:00:00,50.15574,0.25,4.01,1.805,0.25,49.338833,118.323105,-19.645443,0.0057828009328393165,0.4098825841780135,0.0057828009328393165,0.0,7.066099588234626
2025-12-04 12:00:00,51.62815333333333,0.41,3.84005,1.7402799999999996,0.41,49.10637,118.090645,-19.877907,0.00965450708888816,0.3957173476016346,0.00965450708888816,0.0,7.072687347587
2025-12-04 13:00:00,55.31668666666667,0.5,3.80155,1.7845199999999999,0.5,62.940678,131.92496,-6.043598,0.012740199721923577,0.3743906810079803,0.012740199721923577,0.0,7.014487904342838
2025-12-04 14:00:00,59.780820000000006,0.5,6.010000000000001,5.51848,0.5,55.020824,124.0051,-13.963451,0.05134275766943097,0.5014761076227091,0.05134275766943097,0.0,6.775050400007792
